Morph-lemma,Morph-inflection
eldorado,eldorado
confiserie,confiserie
fsma,FSMA
inclure,inclura
lister,listées
varier,variait
leucémie,leucémie
sirop,sirops
arriérer,arriérés
trompeur,trompeuse
fondu,fondue
priol,Priol
flouer,floués
extrader,extrader
envelopper,enveloppés
encercler,encerclés
hubeco,HubEco
ardent,ardents
reich,Reich
minerai,minerais
prophèt,prophète
marque,Marque
exacerb,exacerbe
paranoïa,paranoïa
anatoly,Anatoly
riesling,riesling
gifler,gifler
débloquer,débloquant
unir,unie
résumer,résumée
battage,battage
morphologie,morphologie
gallon,gallon
multiplicité,multiplicité
ambulant,ambulant
prétoire,prétoire
espagnol,Espagnole
mouride,mourides
protocole,Protocole
flanche,flanche
servie,servie
beauter,beauté
illégau,illégaux
réglementer,réglementées
lun,lune
ogive,ogives
neuf,Neuve
chute,Chutes
marijuana,marijuana
ramat,Ramat
fracturer,fracturée
frodon,Frodon
battement,battements
analytique,analytique
remo,Remo
dépendre,dépendait
auchan,Auchan
pandémique,pandémiques
incrimine,incrimine
normande,normandes
déteste,déteste
niviere,Niviere
dessalement,dessalement
étroitesse,étroitesse
conseiller,conseillée
RD,RD
progressif,progressives
ba,ba
montrer,montrerait
recharger,recharge
sas,sas
e,ES
sahraoui,Sahraouis
secouru,secouru
argenter,argenté
tchétchène,tchétchènes
disparaître,disparaîtront
mancunien,mancunien
raisonner,raisonné
lombardie,Lombardie
immédiate,immédiates
arthrite,arthrite
correctionnel,correctionnels
rouler,Rouler
sir,Sire
payement,payement
moor,Moor
steelrising,Steelrising
empoisonner,empoisonnée
allier,allient
vigo,Vigo
entendent,entendent
énergisant,énergisantes
mirifique,mirifiques
barcelone,Barcelone
celebration,Celebration
règlementation,règlementations
débattent,débattent
automotrice,automotrices
tendinite,tendinite
van,Van
surfer,surfe
modéliser,modéliser
bitumineux,bitumineux
multiforme,multiforme
dsi,DSI
vérifier,vérifiant
réprimer,réprimé
mordante,mordante
alerter,alertées
lecture,Lecture
autopsier,autopsie
défilement,défilement
laval,LAVAL
confiserie,confiseries
chiche,chiches
urbanistique,urbanistique
jasmin,jasmin
vp,VP
accidenté,accidenté
couvreur,couvreur
tournaisi,Tournaisis
souffrir,souffrira
déraillement,déraillement
situation,Situations
tournevis,tournevis
absoudre,absoudre
contumace,contumace
kinésithérapie,kinésithérapie
cmm,CMM
naufrag,naufrage
matos,matos
cyclocros,cyclocross
lingette,lingettes
impliquent,impliquent
sinueux,sinueuse
réconcilier,réconcilié
gouverné,gouvernés
hornet,Hornets
grenoble,Grenoble
afd,AfD
stern,Stern
monolithe,monolithe
captur,capture
climatologue,climatologue
jacobin,Jacobins
repose,Repose
genoa,Genoa
étiqueter,étiqueté
déguiser,déguisée
approprie,approprie
inactif,inactifs
cinemer,cinema
proactif,proactif
yamal,Yamal
acheter,achètera
traiteur,traiteurs
canaliser,canalisé
crunch,Crunch
intrigant,intrigant
insidieux,insidieuse
gigantisme,gigantisme
priver,Privée
bafouer,bafoué
éclaire,éclaire
étouffement,étouffement
agacer,agaçant
capitaliser,capitalisé
parvenir,parvenaient
tempétueux,tempétueux
apprendre,apprises
musée,Musées
maximum,maximums
rupture,Rupture
épizootie,épizootie
player,player
déballage,déballage
truculent,truculent
monté,montés
flop,Flops
bédouine,bédouine
métastatique,métastatique
immanquable,immanquable
ban,bans
crétin,crétins
biosphère,biosphère
dynamite,dynamite
absorb,absorbe
billion,billions
sinaï,Sinaï
radiodiffusion,radiodiffusion
raffiner,raffinés
marcelo,Marcelo
marika,Marika
bafouer,bafouée
diffuser,diffusait
oleksii,Oleksii
décentralisation,Décentralisation
provisoiremer,provisoirement
congressiste,congressistes
survenir,survenant
allié,alliées
reconductible,reconductible
souscription,souscriptions
assimilable,assimilables
néon,néon
verdir,verdir
enlèvemer,enlèvement
appuyer,appuyez
atterrissage,atterrissages
ihr,IHR
blindage,blindage
procréation,procréation
autonomiste,autonomistes
dartout,Dartout
contenir,contenues
rsf,RSF
acv,ACV
mahjoub,Mahjoub
mégot,mégots
carbonique,carbonique
pétard,pétard
époper,épopée
suivre,suivrons
intestinal,intestinale
Kaïs,Kaïs
pionnier,Pionnière
habitable,habitables
ar,AR
kosovar,Kosovars
adéquate,adéquate
trimétazidine,trimétazidine
ugent,UGent
résolution,Résolution
bison,bisons
popote,popote
déterminer,détermineront
tombeau,tombeaux
rire,riait
passion,Passion
numériser,numérisés
ossature,ossature
désorganiser,désorganisé
défendre,défendaient
courante,courantes
épingle,épingles
faire,ferions
conscienter,conscientes
conformer,conforment
cisjordanie,Cisjordanie
reloger,reloger
respecter,respectaient
pilonner,pilonnent
soutenir,Soutenir
blaugrana,Blaugranas
louvaniste,Louvanistes
typologie,typologies
scénographe,scénographe
million,Millions
ontarien,Ontariens
trimballer,trimballer
biennale,Biennale
inondable,inondables
végétale,végétales
modifier,modifiés
orgasme,orgasme
finaliser,finalisés
cosmonaute,cosmonautes
heurter,heurtant
accroître,accrues
verrouiller,verrouillés
cubain,cubains
upgrader,upgrader
moineau,moineaux
fourchette,fourchettes
géant,Géants
contacter,contactent
rationnel,rationnels
pain,Pain
définitif,définitives
entièreté,entièreté
site,Site
piller,pillent
repos,Repos
rattacher,rattachés
ontarien,ontariens
desservir,desservent
growler,Growlers
garantir,garanties
éblouir,ébloui
respirer,respirent
impassible,impassibles
ficelé,ficelé
pratique,Pratique
accumuler,accumulant
walker,Walker
recommande,recommande
albanais,albanaise
empocher,empochait
agglutiner,agglutinés
am,AMS
bâti,bâtis
tombale,tombales
grinçant,grinçante
joindre,jointes
sourdine,sourdine
luire,Lui
hériter,hériteront
justifient,justifient
dénaturer,dénaturer
sonko,SONKO
censurer,censurée
tribulation,tribulations
uni,unie
gastronomique,gastronomiques
baigner,baignée
surintendant,surintendant
salafiste,salafistes
maudit,maudite
scotiabank,Scotiabank
topo,topo
pondre,pondu
pêcheur,Pêcheurs
découvrir,découvraient
Lev,Lev
florange,Florange
enlevé,enlevée
immobilisme,immobilisme
Inter,Inter
localement,Localement
geek,geeks
regarde,regardes
nom,Nom
privant,privant
Lula,Lula
frozen,Frozen
iter,Iter
empresser,empressée
ventiler,ventiler
méga,méga
arrêter,arrêterons
vbg,VBG
ensoleiller,ensoleillées
fratricide,fratricides
atlantiste,atlantistes
volontarisme,volontarisme
déclencher,déclencherait
gagner,gagnerez
rare,Rare
séculaire,séculaire
chérir,chérir
Gonzalez,Gonzalez
Matthews,Matthews
mauvais,Mauvaise
ebook,ebooks
plein,Plein
durci,durci
Mille,Mille
perdu,Perdu
morale,Morale
naissance,Naissance
natif,Natif
natif,Native
rediriger,redirigée
coppieter,Coppieters
détruir,détruire
disqu,disque
nino,Nino
foutre,fous
notant,Notant
camouflet,camouflet
changer,changeons
tou,tou
pardonner,pardonnerons
souhaiter,souhaiterions
ø,Ø
offrir,Offrir
Youssef,Youssef
chiant,chiant
méduser,médusé
cancéreux,cancéreuses
paquette,Paquette
ème,èmes
partager,Partager
participer,Participer
particularité,Particularité
payer,Payer
pouvoir,Peuvent
Rester,Rester
produire,Produire
pluie,Pluie
déporter,déportées
épure,épure
polémique,Polémique
possible,Possible
ignorant,ignorant
pousser,Pousser
bénéficier,bénéficierez
pourter,Pourtant
vaduz,Vaduz
pousser,Poussé
Problème,Problème
svod,SVoD
qualifier,Qualifié
exhiber,exhibé
Quioto,Quioto
bouffer,bouffée
rappelant,Rappelant
réalisateur,Réalisateur
reconnaître,Reconnaissant
reconnaître,Reconnu
recruté,Recruté
recruter,Recruter
recevoir,Reçu
reprise,Reprise
réussir,Réussir
révélant,Révélant
revenir,Revenu
revoir,Revoir
saisir,Saisie
savoir,Savez
être,Seront
servir,Servir
regarder,regardes
solliciter,Sollicitée
soumettre,Soumis
sourire,Sourire
spécialiser,Spécialisée
boréal,boréale
supprimer,Supprimer
surfant,Surfant
provocateur,provocateurs
surpri,Surpris
symboliquement,Symboliquement
tenir,Tenant
tentative,Tentative
terminer,Terminé
tirer,Tirer
travailler,Travaillant
uniquement,Uniquement
venir,Venu
vent,Vent
visible,Visible
visite,Visite
vite,Vite
Voici,Voici
voire,Voire
voiture,Voitures
votation,Votations
vouloir,Voulez
éclaircissement,éclaircissement
roulage,roulage
martèle,martèle
mutilation,mutilations
vêtir,vêtues
nw,NWS
fleur,Fleur
recopier,recopier
binôme,binômes
séquentiel,séquentielle
dresser,dressera
portez,portez
movistar,Movistar
incompatibler,incompatibles
plisser,plisser
coiffeus,coiffeuse
osciller,oscillait
quitté,quitté
péritonite,péritonite
lorie,Lorie
palestinien,Palestinienne
resource,Resources
tvac,TVAC
fleuri,fleuries
surmonter,surmontées
courson,Courson
cump,Cumps
patent,patent
bombarder,bombardant
Ikea,Ikea
larmoyer,larmoyant
baisse,Baisse
tartelette,tartelettes
argan,argan
park,park
attarder,attardés
holocauste,holocauste
dégoûté,dégoûté
dépourvoir,dépourvus
totalenergie,TotalEnergie
flandrien,flandrien
amphibie,amphibie
dup,DUP
bellevue,Bellevue
opprimé,opprimés
formalisation,formalisation
financement,Financement
coordination,coordinations
successif,successive
démodé,démodé
étriqué,étriquée
rivage,rivages
DG,DG
Sidiki,Sidiki
recensement,recensements
nécessiteux,nécessiteux
abramovitch,Abramovitch
our,our
seder,seder
quadriceps,quadriceps
aliment,Aliments
dégringoler,dégringole
primé,primé
déposer,déposerons
aléer,aléas
refuser,refusées
internemer,internement
couleuvre,couleuvres
déposition,dépositions
prénommer,prénommé
interprèterer,interprètera
website,website
accorder,Accorder
feinte,feinte
vider,vidées
macaron,macaron
acculé,Acculé
punaise,punaises
accuser,Accusant
résumer,résumant
museler,muselé
frotter,frottent
osc,OSCS
dièye,Dièye
comptabilité,Comptabilité
radioprotection,radioprotection
intonation,intonation
cie,CIE
coutent,coutent
boulimie,boulimie
diocèse,diocèses
boyer,Boyer
schist,schiste
impressionner,impressionnés
moucheter,mouchetées
poucet,poucet
infirmer,infirmé
insistant,insistante
varois,varoise
frmf,FRMF
contracter,contractés
notifier,notifiés
dgi,DGI
interentreprises,interentreprises
entendre,entendrez
wouter,Wouter
royale,Royales
visite,Visites
indubitable,indubitable
pickup,pickups
sortant,sortantes
décerné,décerné
superflu,superflue
rompre,rompus
ceb,CEB
chérif,Chérif
lauréate,lauréates
ashkénaze,ashkénaze
esch,Esch
nike,Nike
kyrie,Kyrie
Dying,Dying
assembleur,assembleur
djihadisme,djihadisme
panse,panse
gouverneur,Gouverneur
rni,RNI
exceller,excellait
coorganisateur,coorganisateur
tristess,tristesse
oser,osaient
locarno,Locarno
réorganiser,réorganisés
factuel,factuelle
armoir,armoire
nordiste,Nordiste
mcu,mcu
infidèle,infidèle
violet,Violets
philip,Philips
ciney,Ciney
bennacer,Bennacer
exposition,expos
lavable,lavable
mail,Mail
vestibul,vestibule
gobelet,gobelet
quadrupler,quadrupler
castre,Castres
muscler,muscler
téméraire,téméraires
cétacé,cétacés
payante,payantes
tourelle,tourelles
subventionner,subventionnant
botte,Botte
acquisition,Acquisition
incompréhensible,incompréhensibles
novlangue,novlangue
abscons,abscons
acteur,Acteur
bouleversant,bouleversante
malversation,malversation
définir,définira
lifestyl,lifestyle
actualiter,ACTUALITÉ
unidistance,UniDistance
vétuste,vétustes
gouverner,gouvernés
cdiscount,Cdiscount
discontinuité,discontinuité
reflète,reflète
barge,barges
héberger,hébergent
qc,QC
décider,déciderait
convoyer,convoyer
distant,distante
dylan,Dylan
éponyme,éponymes
émoi,émois
lectorat,lectorat
collaro,Collaros
bitan,Bitan
fibre,Fibre
extrajudiciaire,extrajudiciaires
charlier,Charlier
malvenu,malvenu
descendra,descendra
comoé,Comoé
marxiste,marxiste
photographier,photographiés
étudie,étudie
camarer,CAMARA
pivi,PIVI
assigner,assignées
enclaver,enclavée
liquéfaction,liquéfaction
uruguayen,Uruguayen
électrifier,électrifiée
communiquer,communiquera
kia,Kia
cheikh,Cheikh
ernotte,Ernotte
affirmant,Affirmant
libérer,libérez
moulant,moulant
féin,Féin
opticien,opticien
ophtalmologi,ophtalmologie
dénouer,dénouer
autographe,autographe
valai,Valais
préconiser,préconisés
Univers,Univers
curatelle,curatelle
exposé,Exposé
grandissant,grandissants
réutiliser,réutilisé
enfourner,enfourner
confirmé,confirmées
volant,volantes
expérimentateur,expérimentateurs
sensibiliser,sensibilisées
diaboliser,diaboliser
nutritif,nutritive
pipe,pipe
sorbet,sorbet
piétiner,piétine
presser,pressait
agée,Agée
rêveur,rêveur
frimas,frimas
sportage,Sportage
hurlant,hurlant
agressif,Agressive
dakarois,dakaroise
barricader,barricader
point,PT
trépas,trépas
fleurissement,fleurissement
antépénultième,antépénultième
partager,Partagez
aider,Aidé
déguster,dégustant
bosseur,bosseurs
surhomme,surhomme
coccinelle,coccinelle
déverser,déversés
tatami,tatamis
scientists,scientists
liant,liant
briller,brillante
fusionnel,fusionnelle
désuet,désuète
dégrader,dégradant
prévoir,prévoiraient
coïncidant,coïncidant
deathloop,Deathloop
feed,feed
investigation,Investigation
vase,vases
triptyqu,triptyque
chevalerie,chevalerie
ecclésial,ecclésiale
élaboré,élaborées
hachd,Hachd
La,La
proportionnellement,proportionnellement
songe,songes
matérialiser,matérialise
mamadidoumbouyer,MamadiDoumbouya
sortilège,sortilège
innover,innove
ajourner,ajourné
jordanien,jordaniens
diversement,diversement
fcfer,FCfa
bigot,bigots
actualiser,actualisés
medirect,MeDirect
éplorer,éplorées
cinématographie,cinématographie
déguisé,déguisée
tsar,tsar
payent,payent
etude,etude
halluciné,halluciné
hante,hante
myer,Myers
orignal,orignal
github,GitHub
savane,savanes
serrage,serrage
etp,ETP
chaland,chaland
aggraver,aggravant
labourer,labourer
résigner,résigne
décentraliser,décentralisés
crash,crashs
brestois,brestois
emménager,emménager
réserver,réservant
name,Name
instructif,instructive
déportation,Déportation
indigence,indigence
réinventer,réinventée
éhontément,éhontément
build,build
sacrifier,sacrifiant
mondaine,mondaines
reeve,Reeves
rétif,rétifs
cesser,cessaient
confronter,confrontant
administrativemer,administrativement
territorialisation,territorialisation
supplice,supplices
contractant,contractants
agitateur,agitateur
intifada,intifada
hippique,hippiques
turc,Turque
tapenade,tapenade
investir,investit
osciller,oscillerait
éperdument,éperdument
perdre,perdrez
fragment,Fragments
floquer,floqué
semestriel,semestrielle
gourmand,Gourmands
superposition,superposition
dakh,Dakh
dépiter,dépitée
assaisonner,assaisonner
pimer,piment
assassiner,assassinent
rejouabilité,rejouabilité
Roy,Roy
aisément,aisément
certainer,certaines
délaisser,délaissées
boréal,boréales
amazighe,amazighe
prodémocratie,prodémocratie
dégagement,dégagements
comestible,comestible
siffl,siffle
retourné,retourné
charbon,Charbon
imprécis,imprécise
goal,goals
hériter,héritaient
racheter,rachetait
diadème,diadèmes
pongiste,pongiste
apprise,apprises
promenade,Promenades
daurade,daurade
matrimonial,matrimoniales
magnum,magnum
dgt,DGT
percée,percées
allocation,allocs
soutenabilité,soutenabilité
disparaître,disparaîtrait
léandre,Léandre
réinvestir,réinvestit
hyperactif,hyperactif
flan,flan
fondant,fondante
déformant,déformant
photogénique,photogénique
enfermer,enfermait
perfusion,perfusion
incruster,incrusté
anse,anse
biomécanique,biomécanique
biopsie,biopsie
diapositive,diapositives
coscénarist,coscénariste
Lyon,Lyon
allumag,allumage
inarrêtable,inarrêtable
raccompagner,raccompagner
pétanqu,pétanque
éhonter,éhontée
tradition,Tradition
constation,constations
déchaîner,déchaînée
déplace,déplace
ribambelle,ribambelle
bêtemer,bêtement
raffineur,raffineurs
scruter,scrutées
féerie,féerie
lénine,Lénine
acquittement,acquittements
inaudible,inaudible
uccloise,uccloise
alterner,alterneront
agonise,agonise
cardio,cardio
tub,tube
embaucher,embauches
contagieux,contagieuses
fausser,faussé
légionnaire,légionnaire
msp,MSP
Belge,Belge
manufacturier,Manufacturiers
exportateur,Exportateurs
détricoter,détricoté
frond,fronde
tendon,tendons
lapidaire,lapidaire
dématérialiser,dématérialiser
blanchir,blanchie
hyundai,Hyundai
virulente,virulentes
arbitrer,arbitrés
hydrologie,hydrologie
estuaire,estuaire
glissière,glissière
daara,daaras
derby,derbys
nominal,nominaux
rh,RH
malaria,Malaria
contador,Contador
entacher,entachent
ferrailler,ferrailler
survoler,survolée
marial,marial
congeler,congelés
voyageur,Voyageur
patiner,patinait
malsain,malsaines
croiser,croisait
béer,béant
fluvial,fluviales
canin,canines
ingérer,ingérée
chirurgien,chirurgienne
fourrage,fourrages
frauder,fraudé
acclimatation,acclimatation
tyrannique,tyrannique
matinal,matinaux
Alexander,Alexander
apôtre,apôtre
actionner,actionne
tchekhov,Tchekhov
refroidir,refroidit
hydromel,hydromel
alexei,Alexei
alexeï,Alexeï
compétiteur,compétitrices
envelopper,enveloppant
amasser,amassait
garer,garées
saynète,saynète
datacenter,datacenters
balancé,balancé
nocivité,nocivité
prédisposition,prédispositions
parler,parlerait
déconvenue,déconvenues
resserrer,resserrés
lmdh,LMDh
ravage,ravage
cesser,cessons
portait,portait
quantitatif,quantitatives
injecter,injectée
horford,Horford
transcender,transcende
adjuger,adjugée
alqud,AlQuds
aligner,Aligné
surnombre,surnombre
uninominal,uninominal
biopic,biopics
reggaeton,reggaeton
ensoleillée,ensoleillées
recharger,rechargé
émanciper,émancipées
ebra,Ebra
immobilière,immobilières
carolo,carolos
conflictuel,conflictuel
équipier,équipières
californien,californiens
écarquiller,écarquiller
usuel,usuels
référer,réfèrent
insert,inserts
sellerie,sellerie
humanoïde,humanoïde
loyal,loyales
violer,violait
construir,construire
tasser,tassent
remet,remet
lire,LIRE
basketteur,basketteurs
cndh,CNDH
malfaiteur,malfaiteur
revenir,revinrent
alistair,Alistair
débiter,débité
cogiter,cogite
salarie,salarie
trope,tropes
allah,Allah
switch,switchs
grotte,Grotte
dinde,dinde
répercuter,répercutée
exaspérer,exaspère
reston,restons
enhanced,enhanced
allier,Allié
allocation,Allocation
jubiler,jubilé
geeked,Geeked
remaster,remasters
msa,MSA
placé,placé
inchangé,inchangées
gageon,gageons
nuire,nuisant
amazigh,amazighe
équatorien,Équatoriens
bouffer,bouffent
coyah,Coyah
courir,courez
stb,STB
appelon,appelons
cirage,cirage
immanquable,immanquables
baronne,baronne
plaire,plairont
rabattre,rabattent
rugbyman,rugbymen
tyrolienne,tyrolienne
offrir,offrez
téranga,Téranga
fergal,Fergal
moustach,moustache
délier,délié
replier,replie
shonen,shonen
sollicité,sollicités
evolution,Evolution
lotir,lotie
écartemer,écartement
rassurante,rassurante
quizz,quizz
jo,Jos
rafraichir,rafraichir
supporteur,supporteurs
relancer,relancées
look,looks
baptiser,baptisées
moquer,moquant
mander,mandant
spartan,Spartans
scuderia,Scuderia
torpiller,torpillé
viking,vikings
populi,populi
danser,dansé
aphone,aphone
déambuler,déambulant
armurière,armurière
démocratiser,démocratise
cavité,cavité
réinstaurer,réinstaurer
tigréen,tigréen
descendeur,descendeurs
rechuter,rechuter
contenter,contentés
toulousaine,toulousaine
veille,veilles
retarder,retardent
mage,mages
survolter,survoltées
chec,chec
manger,mangés
réapparaître,réapparue
scientificité,scientificité
thérapeute,thérapeutes
chagall,Chagall
cèdre,cèdres
dévie,dévie
givre,givre
détaché,détachés
lautaro,Lautaro
détremper,détrempé
engloutir,engloutir
cigogne,cigogne
alite,alite
résister,résistait
enfoui,enfoui
dirigeaient,dirigeaient
vivable,vivables
bachelor,bachelor
quarantième,quarantième
ultramoderne,ultramodernes
glorieux,glorieuse
commencer,commencions
cogn,cogne
larguer,larguée
dépérir,dépérir
cohabite,cohabite
circonspection,circonspection
aval,avale
intro,intro
hopium,Hopium
alsace,Alsace
intercepteur,intercepteurs
mett,mette
filer,filaient
rentrayer,rentraient
débarrasser,débarrassés
dégourdir,dégourdir
réussir,réussirez
ferry,ferries
insoumise,insoumise
boire,bois
fendre,fendre
sékou,Sékou
copinage,copinage
embobiner,embobiner
ogdh,OGDH
indivisible,indivisible
zorro,Zorro
spermatozoïde,spermatozoïde
gamète,gamètes
ovule,ovule
périgord,Périgord
Heyden,Heyden
établir,établissons
motorola,Motorola
échoir,échu
checkpoint,checkpoints
rural,Rurale
frioul,Frioul
imput,impute
humiliant,humiliantes
amélioration,Amélioration
zodiac,Zodiac
system,System
aménagement,Aménagement
assourdissant,assourdissants
mégapole,mégapoles
mélang,mélange
ami,Ami
archiver,archiver
patatras,patatras
amie,Amie
raconter,racontaient
touré,Touré
peaufiner,peaufinent
toei,Toei
vacuité,vacuité
venir,veniez
planquer,planqué
figurant,figurante
fleury,Fleury
messin,Messins
humidex,humidex
alternant,alternant
amorcer,Amorcée
réagir,réagisse
engorgement,engorgement
parvenir,parvenais
auteur,Auteurs
postdoctoral,postdoctoral
inavouable,inavouables
aisé,aisé
latin,latins
indignation,indignations
acception,acception
mongol,mongol
clean,clean
assum,assume
apprécier,apprécierait
souffler,soufflées
vito,Vito
andy,Andy
erratique,erratiques
cacahuète,cacahuètes
angie,Angie
chineur,chineurs
bruyer,bruyant
animal,Animal
animer,Animée
boucher,bouché
inhalation,inhalation
conteur,conteuse
sk,SK
déneigeur,déneigeurs
réfrigérer,réfrigérée
recteur,recteurs
pêcher,pêché
étincelant,Étincelant
annuler,Annulé
essieu,essieu
récital,récitals
louper,loupant
outlook,Outlook
exclusive,exclusive
montpelliérain,Montpelliérain
accréditation,accréditations
gb,Gb
flottille,flottille
cornée,cornée
assurance,Assurance
siglé,siglés
limace,limaces
sceller,scellée
armurerie,armurerie
contraceptif,contraceptifs
infant,infante
cobra,Cobras
agronomie,agronomie
sameh,Sameh
surfaire,surfait
poursuivre,poursuivit
entrainerer,entrainera
prôner,prônait
djihad,djihad
noircir,noirci
inclure,inclue
lotir,lotis
standalone,standalone
mammographie,mammographie
short,Shorts
dispatching,dispatching
alémanique,Alémaniques
interactiver,interactives
isolé,isolées
intermittent,intermittent
comptabiliser,comptabilisant
inodore,inodore
toc,toc
tiqu,tique
nef,Nef
feutrer,feutrés
arrivé,arrivée
tweeter,tweeter
amplifier,amplifiés
quartz,quartz
jade,jade
Madness,Madness
substantielle,substantielles
immergé,immergés
hyperinflation,hyperinflation
offici,officie
panélist,panéliste
colombien,colombiens
délecter,délecter
déplier,déplie
misanthrope,misanthrope
répétiteur,répétiteur
monteur,monteuse
amyotrophique,amyotrophique
appeler,Appelés
déséquilibrer,déséquilibrées
ios,iOS
poinçon,poinçon
camerounais,Camerounaises
awsr,AWSR
discipliner,discipliner
notarié,notarié
dreadlock,dreadlocks
appuyer,Appuyer
orteil,orteil
opérationnalisation,opérationnalisation
coteau,coteaux
dévaler,dévaler
survit,survit
aso,ASO
grume,grumes
Tri,Tri
motel,motel
déjanter,déjanté
drive,Drive
mouvoir,mû
app,apps
lavaller,Lavallée
délasser,délasser
déplorabler,déplorables
rifain,rifains
verte,Verte
Fabienne,Fabienne
squatter,squatter
banni,bannie
embranchement,embranchement
caïd,caïd
attiser,attisé
couvent,couvents
rosemère,Rosemère
voiler,voiler
uashat,Uashat
quidditch,Quidditch
hermione,Hermione
collégiale,collégiale
repasser,repassée
friser,frisé
insolent,insolent
surproduction,surproduction
piston,Pistons
incarné,incarné
ciment,Ciments
écrouler,écroulés
haredi,haredi
grillage,grillages
corroder,corrodé
poncer,poncé
buteus,buteuse
reconquérir,reconquis
associatier,associations
concéder,concédée
écogeste,écogestes
charnu,charnues
houleux,houleuses
réparable,réparables
détecter,détectent
librair,libraire
videur,videur
rompre,rompues
marchandage,marchandage
incontrôlé,incontrôlé
neuvaine,neuvaine
changer,changées
émeraude,émeraude
tourner,tournerai
gernier,Gerniers
piégeage,piégeage
master,masters
bousculer,bousculées
eintracht,Eintracht
acropole,Acropole
vaine,vaines
fusilier,fusiliers
marchandage,marchandages
vénétie,Vénétie
démangeaison,démangeaisons
fâché,fâché
université,Universités
taxer,taxées
aprè,Après
précautionneux,précautionneux
fragiliser,fragilisant
délocaliser,délocalisés
délocaliser,délocalisée
dissipation,dissipation
supportable,supportables
contraceptif,contraceptif
sl,SLS
praline,pralines
barbarie,barbaries
exsangue,exsangue
entretenu,entretenue
innocent,Innocent
nombreuser,nombreuses
baseball,Baseball
pouper,poupées
endogène,endogène
automobile,Automobile
breton,breton
démantèlemer,démantèlement
ouigo,Ouigo
neo,Neo
rai,Rais
transmettre,transmette
manquant,manquante
cartilage,cartilage
Priscille,Priscille
ingrid,Ingrid
convergence,Convergence
blitz,blitz
puma,puma
surendetter,surendettés
chaperon,Chaperon
hispanophone,hispanophones
foutu,foutue
criminalisant,criminalisant
yi,yi
batshuayi,Batshuayi
pulvériser,pulvériser
croisette,croisette
fringant,fringants
insidieux,insidieux
luxuriant,luxuriantes
dun,dune
perfectionnemer,perfectionnement
honda,Honda
tribal,tribal
bruxelloise,bruxelloise
camélia,camélias
rythmer,rythmeront
nanomètre,nanomètres
Ronnie,Ronnie
constant,constantes
persister,persistait
ponceau,ponceau
Running,Running
annemiek,Annemiek
savourer,savouraient
minaret,minaret
claquette,claquettes
alu,alu
expectatif,expectative
déboussoler,déboussolée
slash,slash
vermintide,Vermintide
ausculter,ausculté
remblayage,remblayage
esseuler,esseulé
ressaisir,ressaisie
venir,venions
parad,parade
détailler,détaillera
épileptique,épileptique
policer,policé
wat,Wat
drug,Drug
escampette,escampette
enregistrent,enregistrent
rejoignant,rejoignant
coogler,Coogler
cannibalisme,cannibalisme
réparer,réparés
valiant,Valiant
déposséder,déposséder
cutaner,cutanées
retenter,retente
contredire,contredite
beatrice,Beatrice
sakhir,Sakhir
fay,Faye
keynote,keynotes
maître,Maîtres
évasion,évasions
fat,Fat
cerbère,cerbère
sölden,Sölden
rosé,rosé
voyageur,voyageuse
adji,Adji
précèdent,précèdent
dézinguer,dézingue
tm,TM
staffan,Staffan
bonsaï,bonsaï
magnésium,magnésium
crache,crache
démenti,démentis
cuisine,Cuisine
entériner,entérinées
fanatique,fanatique
diminuer,diminuerait
moribond,moribond
navigateur,navigatrice
retoquer,retoqué
désavantager,désavantagées
route,Routes
noircir,noircit
irréel,irréelle
flottante,flottante
campus,Campus
ub,UB
assombrir,assombrie
piétonisation,piétonisation
concluante,concluante
délaissement,délaissement
plâtre,plâtre
boulder,Boulders
adapte,adapte
aieer,AIEA
regardon,regardons
alléchante,alléchante
beauceron,beaucerons
abonné,abonné
réhabiliter,réhabilité
séminaire,Séminaire
décider,décidons
visionner,visionnées
barder,bardé
npa,NPA
exaltation,exaltation
écureuil,Écureuils
entrainer,entrainée
sci,scie
oa,OAS
détourner,détournant
coaticook,Coaticook
paillote,paillote
barda,barda
director,director
surnaturel,surnaturel
vestiair,vestiaire
ressembler,ressembleront
délivrer,délivrera
dembélé,Dembélé
charger,chargeait
arborant,Arborant
archéologie,Archéologie
exploration,Exploration
cubique,cubique
technocratie,technocratie
néglig,néglige
cassis,cassis
arguant,Arguant
émigrer,émigré
pêcher,pêchés
frayer,fraie
prédateur,prédatrices
dissoudre,dissout
réagir,réagira
aurore,aurore
arméni,Arménie
tisane,tisane
Arnaud,Arnaud
détremper,détrempée
exécutif,exécutives
orfèvre,orfèvre
perche,perches
venait,venait
draguer,draguer
pris,pris
rat,rate
catalogne,Catalogne
écorner,écorné
atteler,attelé
arriver,Arriver
emplir,emplis
arroser,Arroser
arseneau,Arseneau
déloyal,déloyal
apprenant,apprenant
local,Locaux
cadre,Cadres
amusemer,amusement
concitoyenne,concitoyennes
californien,Californiens
meadow,Meadows
montagneu,montagneux
fe,Fe
hongrois,Hongrois
platement,platement
brassicole,brassicoles
francilien,francilienne
séoul,Séoul
maltraiter,maltraitent
riff,riffs
rempile,rempile
condamnable,condamnables
renforcer,renforçait
acerbe,acerbe
pacson,pacsons
š,Š
griller,grillés
frit,frits
servir,servez
socioculturel,socioculturelle
touba,Touba
ironiquement,ironiquement
gun,guns
convivial,conviviales
