Morph-lemma,Morph-inflection
analyse,analyse
ressource,ressourcer
årligt,årligt
årsag,årsagen
dele,dele
leder,ledere
sjældent,sjældent
udvikle,udviklet
tilskuer,tilskuere
vist,vist
organisation,organisationen
europæisk,europæisk
skabe,skabte
virkelighed,virkelighed
nord,Nord
lovgivning,lovgivning
stolt,stolt
klokke,Klokken
pårørende,pårørende
hollandsk,hollandske
forløb,forløbet
handle,handlede
tilbage,Tilbage
ekspert,ekspert
beslutning,beslutninger
konservativ,Konservative
trafikke,trafikken
dronning,dronningen
almindelig,almindelig
klub,klubber
stjæle,stjålet
øst,øst
kølvand,kølvandet
vinter,vinter
sjov,sjovt
følge,fulgte
dyr,dyrt
modstand,modstand
handling,handling
fejre,fejre
sang,sang
tilbudt,tilbudt
rette,rette
dengang,Dengang
brev,brev
fuld,fulde
opgave,opgaven
information,Information
køn,køn
syg,syg
sygeplejerske,sygeplejersker
bringe,bringe
nægte,nægter
salg,salget
forbrug,forbrug
udover,udover
titel,titlen
projekt,projekter
offentlig,offentlig
håndtere,håndtere
kendt,kendte
hæve,hæve
inflation,inflationen
hjælpe,hjulpet
frihed,frihed
indhold,indhold
adfærd,adfærd
meldinge,meldingen
rykke,rykket
øjeblik,øjeblik
fremmest,fremmest
sammen,Sammen
værdi,værdier
frygt,frygt
forretning,forretning
mail,mail
vedkommende,vedkommende
heldigvis,heldigvis
smitte,smittede
russer,russere
byråd,byrådet
sikre,sikrer
føle,følte
konflikt,konflikten
prøve,prøvet
kræve,kræve
varm,varmen
vild,vilde
helt,Helt
anbefaling,anbefalinger
gennemføre,gennemført
selskab,selskabets
sen,senere
regione,regioner
ukendt,ukendt
stikke,stukket
klog,klogere
indbrud,indbrud
kollega,kolleger
muligt,muligt
vegne,vegne
træde,træde
marked,markedet
sørge,sørge
borgerlig,borgerlige
særdeles,særdeles
hvid,hvide
aktion,aktion
skifte,skiftet
tab,tab
kaspe,Kasper
rapport,rapporten
psykiatri,psykiatrien
bord,bordet
sår,såret
artikel,artikel
kommunal,kommunale
rykke,rykker
dets,dets
gennemføre,gennemføre
stille,stillede
respekt,respekt
voldsomt,voldsomt
parti,partierne
uge,uges
fange,fanget
hvem,Hvem
kandidat,kandidat
omstændighed,omstændigheder
offentlighed,offentligheden
Ukraine,Ukraines
Antallet,Antallet
rød,Røde
drive,drive
iransk,iranske
besøge,besøgte
aktuel,aktuelle
foreslå,foreslår
afslutte,afsluttet
rettighed,rettigheder
kærlighed,kærlighed
personale,personalet
koste,kostede
forhindre,forhindre
fred,fred
dommer,dommer
føle,føles
indtil,Indtil
minister,ministeren
ens,ens
død,døden
ledig,ledige
Mia,Mia
røg,røg
anmeldelse,anmeldelse
frisk,frisk
modstande,modstander
føle,føle
indflydelse,indflydelse
organisation,organisationer
karriere,karrieren
pause,pausen
abort,abort
farve,farver
truffe,truffet
heddinge,Heddinge
undersøgelse,undersøgelsen
pension,pension
efterfølgende,Efterfølgende
formåe,formåede
besiddelse,besiddelse
privat,privat
liste,liste
hav,havet
angiveligt,angiveligt
venstre,venstre
hænge,hænge
produktion,produktionen
kvinde,kvinderne
kamp,kampens
det,dét
straks,straks
udelukkende,udelukkende
investering,investeringer
opdatere,opdateret
anbefale,anbefaler
hel,Hele
overveje,overvejer
vende,vendte
uddanne,uddannet
arbejdskraft,arbejdskraft
trafik,trafik
indkalde,indkaldt
eftermiddag,eftermiddagen
takt,takt
kommentar,kommentarer
overraske,overrasket
vægt,vægt
lokalt,lokalt
bund,bunden
virke,virke
statistik,Statistik
enormt,enormt
folketingsmedlem,folketingsmedlem
rådighed,rådighed
psykisk,psykisk
udsat,udsatte
kraftig,kraftig
Årsagen,Årsagen
ligesom,Ligesom
aftale,aftaler
vinter,vinteren
kalde,kaldte
periode,perioder
overgreb,overgreb
endelig,endelige
kvadratmeter,kvadratmeter
hurtigst,hurtigst
rigtig,rigtigt
undre,undrer
lille,mindste
grundlæggende,grundlæggende
kritisk,kritiske
indgå,indgå
overraskelse,overraskelse
hånd,hænderne
arbejde,arbejdede
stat,stat
selskab,selskaber
time,timen
stof,stoffer
bakke,bakker
altså,Altså
love,lover
lade,Lad
uheld,uheld
opstå,opstår
ven,ven
ødelægge,ødelagt
eksempel,eksempler
bevæge,bevæger
ung,yngre
usikkerhed,usikkerhed
syn,syn
ø,øen
vant,vant
forbudt,forbudt
fjernvarme,fjernvarme
drive,driver
bære,bære
proces,proces
forholde,forholde
vind,vinden
opfattelse,opfattelse
foreløbig,foreløbig
ventet,ventet
kryds,kryds
opdage,opdaget
formodet,formodede
infrastruktur,infrastruktur
byde,byde
invasione,invasionen
guld,guld
brud,brud
lav,lav
konsekvens,konsekvens
meddeler,meddeler
tilladelse,tilladelse
opnå,opnå
udtalelse,udtalelse
vurdere,vurderet
bevidst,bevidst
sport,sport
museum,Museum
ende,endt
købe,købte
angriber,angriber
betjent,betjente
højde,højde
lån,lån
lørdag,lørdagens
præcist,præcist
jeres,jeres
diskutere,diskutere
afsætte,afsat
oven,oven
lejlighed,lejligheder
sende,sendes
organisation,organisation
skrue,skrue
true,truet
valgkamp,valgkamp
folketingsvalg,folketingsvalg
drikke,drikke
øvre,øverste
daglig,daglig
miste,miste
dreng,drenge
model,model
ton,ton
bo,boede
øl,øl
udgang,udgangen
kommentere,kommentere
syg,syge
forsker,forskere
ledelse,ledelsen
presse,presse
luft,luft
forkert,forkerte
trusle,trusler
indbygger,indbyggere
bygning,bygning
spærre,spærret
rejse,rejste
grund,grunde
morgen,morgenen
job,jobbet
lufthavn,lufthavnen
offer,ofre
aktiv,aktiv
centrum,centrum
spørge,spurgte
før,Før
billet,billetter
langsomt,langsomt
grøn,grønt
tvinge,tvunget
stige,steg
bede,bad
ryg,ryggen
samme,Samme
hospital,hospitaler
front,front
fordele,fordelt
interessant,interessant
forklare,forklarede
Zelenskyj,Zelenskyj
oplyse,oplyse
lærer,lærere
kunstner,kunstnere
minist,minister
stamme,stammer
bygge,bygger
befolkning,befolkning
fire,Fire
cheftræn,cheftræner
forsvinde,forsvinder
information,information
adresse,adresse
størstedel,størstedelen
forsvar,Forsvaret
fortid,fortid
ændre,ændrede
kort,korte
drøm,drøm
miste,mister
affald,affald
involvere,involveret
trussel,trussel
medarbejder,medarbejder
afsnit,afsnit
dække,dække
bord,bord
skyde,skyde
effekt,effekt
producere,producere
vække,vækker
the,the
stil,stil
følelse,følelser
indtryk,indtryk
trøje,trøje
top,top
rykke,rykkede
folkeparti,Folkepartis
part,parter
bane,bane
henvisning,henvisning
påvirke,påvirke
lære,lærer
politiker,politiker
protest,protest
detalje,detaljer
sundhedsstyrelse,Sundhedsstyrelsen
naturgas,naturgas
personal,personale
tung,tunge
meddele,meddelt
fin,fint
modsat,modsatte
system,systemet
deltagelse,deltagelse
omgange,omgange
virksomhed,virksomhederne
nyhed,nyheder
erklære,erklæret
statsminister,statsministeren
skidt,skidt
håndbold,Håndbold
vækst,vækst
prins,prins
halvanden,halvanden
verdenskrig,Verdenskrig
levere,leverer
stemning,stemning
hær,hær
stribe,stribe
anmeldelse,anmeldelser
længst,længst
minimum,minimum
spørge,spørge
indgå,indgår
hverdag,hverdagen
strid,strid
problem,problemerne
lav,lave
generation,generation
lektor,lektor
uvist,uvist
kende,kende
derefter,Derefter
hvoraf,hvoraf
dø,dør
ejer,ejer
kæmpe,kæmpet
bryde,brudt
slippe,slippe
serie,serien
lave,laves
nyde,nyde
første,Første
tanke,tanke
farlig,farligt
svare,svarede
besøge,besøge
koncert,koncerter
program,program
sport,sporten
klar,klare
forbere,forberede
bringe,bringer
tydelig,tydeligt
omfang,omfang
udgive,udgivet
tilbyde,tilbyder
melding,melding
forløb,forløb
protest,protester
dag,dages
indstille,indstillet
samtale,samtale
Mariupol,Mariupol
billet,billet
forlænge,forlænget
firma,firmaet
euro,euro
nytår,nytår
Hovedstaden,Hovedstaden
stoppe,stoppede
bro,broen
ligefrem,ligefrem
sandsynligvis,sandsynligvis
slukke,slukket
sikkerhed,sikkerheden
sex,sex
ville,Vil
koste,kostet
sænke,sænke
senere,Senere
universitetshospital,Universitetshospital
træ,træer
straf,straf
kollega,kollega
negativ,negative
hjem,hjemmet
verdensmest,verdensmester
kvalitet,kvalitet
anden,Anden
Alternativet,Alternativet
mærke,mærkes
slukke,slukke
tilbyde,tilbyde
kontrakt,kontrakt
afgøre,afgøre
bred,bred
kamp,Kampen
middag,middag
aften,aftes
kaffe,kaffe
byge,byger
ligge,ligget
dansker,danskernes
demonstranter,demonstranter
sundhed,sundhed
ellers,Ellers
ben,benene
an,an
held,held
Center,Center
smidt,smidt
snak,snak
række,rækker
kende,kendte
forsker,forsker
anden,Andre
kniv,kniv
pågældende,pågældende
derhjemme,derhjemme
ulovlig,ulovlige
billig,billigere
turnering,turnering
stund,stund
ihjel,ihjel
hellere,hellere
foregå,foregik
andenplads,andenpladsen
slutrund,slutrunden
snakke,snakke
hurtig,hurtig
opstå,opstået
afgøre,afgjort
etablere,etableret
flot,flotte
placering,placering
fortælling,fortælling
benzin,benzin
årrække,årrække
tabe,tabe
bekymre,bekymrede
lejlighed,lejligheden
vilkår,vilkår
fødevare,fødevarer
herunder,Herunder
bygning,bygningen
påvirke,påvirker
vis,visse
skat,skat
ny,nyeste
dårlig,dårligt
landsplan,landsplan
kraftig,kraftige
afvise,afviste
Normalt,Normalt
læse,Læs
naboe,naboer
fylde,fylde
danne,danne
flytte,flytter
fisk,fisk
stemme,stemte
skib,skibet
tegne,tegner
løs,løs
smil,smil
lede,leder
afdød,afdøde
udvalgte,udvalgte
konstant,konstant
kendskab,kendskab
droppe,droppe
udgift,udgifter
flyve,flyve
butik,butik
lede,lede
forventning,forventninger
iføre,iført
omvendt,omvendt
voldtægt,voldtægt
fængsel,fængslet
henvendelse,henvendelser
europæisk,Europæiske
varm,varmt
styrelse,styrelsen
værk,værk
regne,regnet
voldsom,voldsomt
strøm,strømmen
forståelse,forståelse
nærme,nærmer
betyde,betydet
overtage,overtage
medie,medierne
udføre,udført
engelsk,engelsk
svær,sværere
starte,startet
ild,ild
kold,kolde
netværk,netværk
ombord,ombord
fastslå,fastslår
global,globale
fod,fod
opmærksom,opmærksomme
hjerte,hjerte
skære,skære
plejehjem,plejehjem
normal,normale
anerkende,anerkender
udtale,udtalt
dør,dørene
vild,vild
arbejdsmarked,arbejdsmarkedet
vente,ventede
klima,klimaet
teknologi,teknologi
ked,ked
position,position
pædagog,pædagoger
dag,Dagen
kvartal,kvartal
vindmølle,vindmøller
situation,situationer
stærk,stærkt
døre,døre
sammenhæng,sammenhæng
gade,gader
mængde,mængde
sprog,sprog
svare,svarende
regne,regne
fange,fange
sten,sten
tradition,tradition
avis,avis
senest,Senest
milliard,milliard
hospital,hospital
miljø,miljø
grov,grov
bestyrelse,bestyrelse
fyrværkeri,fyrværkeri
falsk,falske
kriminalitet,kriminalitet
ejer,ejere
signal,signal
specielt,specielt
derudover,derudover
hurtig,hurtige
score,score
aktiv,aktive
værk,værker
kalde,kaldet
stjerne,stjerner
sygehus,sygehuset
gerningsmand,gerningsmand
ringe,ringede
mørke,mørke
fremhæve,fremhæver
kritisere,kritiseret
præsentere,præsenterede
øverst,øverst
udvikle,udvikler
forsvarsforbehold,forsvarsforbeholdet
tv,tv
festival,Festival
forklare,forklare
tusinde,tusinde
ansigt,ansigt
minister,ministre
nøjes,nøjes
ord,ordet
tilgang,tilgang
derfra,derfra
desto,desto
konkurrence,konkurrencen
kriminel,kriminelle
storm,storm
udbrud,udbrud
tredjedel,tredjedel
forsvinde,forsvandt
foruden,Foruden
gavn,gavn
tildele,tildelt
strand,stranden
negativ,negativ
kors,Kors
vilje,vilje
oprindelig,oprindelige
undervisning,undervisning
ordfører,ordfører
titel,titel
cykel,cykel
bryde,bryde
bidrag,bidrag
folketingsvalg,folketingsvalget
bryde,bryder
sørge,sørger
lig,lig
lære,lært
konstatere,konstatere
udebane,udebane
varm,varm
process,processen
stadigvæk,stadigvæk
udvalg,udvalg
anklagemyndighed,anklagemyndigheden
kaste,kastet
træ,træ
rente,renter
flygte,flygtet
kunst,kunst
linje,linje
enorm,enorme
bære,bærer
scene,scene
cykelløb,cykelløb
Østjylland,Østjyllands
Indtil,Indtil
tryghed,tryghed
arrangement,arrangementer
fylde,fyldte
mangle,manglede
fast,faste
farlig,farlige
førende,førende
finale,finale
cykle,cykler
teste,teste
tog,tog
ny,Ny
scoring,scoring
chance,chancen
omsætning,omsætning
udvide,udvide
restaurant,restauranter
lytte,lytte
pres,presset
nyhedsbureau,nyhedsbureau
sang,sange
opstå,opstod
begyndelse,begyndelse
jagt,jagt
sikker,sikre
fyre,fyret
is,is
dommer,dommeren
deltage,deltaget
nævne,nævner
overveje,overveje
etablere,etablere
indlage,indlagte
kontor,kontor
skifte,skiftede
grand,grand
letban,letbanen
sag,sagerne
transport,transport
tysk,tysk
billed,Billedet
reducere,reducere
ophold,ophold
massiv,massiv
halvanden,halvandet
udtale,udtaler
justitsminister,justitsminister
styrelse,Styrelsen
besøge,besøgende
konsekvens,konsekvenserne
grund,grunden
tid,tids
fuldt,fuldt
hente,hentet
Onsdag,Onsdag
yderst,yderst
statslig,statslige
dyr,dyre
forskning,forskning
konservative,Konservative
fordi,Fordi
polsk,polske
vare,vare
skuespiller,skuespiller
vokse,vokser
ulykke,ulykke
presse,pressen
dukke,dukkede
såsom,såsom
kræve,krævede
opgørelse,opgørelse
forsvinde,forsvundet
stop,stop
musik,musikken
dække,dækket
virke,virkede
følelse,følelse
forsvarsministerium,forsvarsministerium
dygtig,dygtige
A,A
skole,skolerne
producere,producerer
dels,dels
svensk,svensk
afholde,afholdes
besøge,besøger
rute,ruten
overtage,overtager
uanset,Uanset
således,Således
kaste,kaste
målrettet,målrettet
festival,festival
overtage,overtog
mistænke,mistænkte
strejke,strejke
målstreg,målstregen
himmel,himlen
overtrædelse,overtrædelse
meget,Mere
aflyst,aflyst
udstilling,udstilling
alternativ,alternativ
foregå,foregå
landbrug,landbruget
brug,brugen
domstol,domstol
punkt,punkt
tanke,tanken
læse,læser
udpege,udpeget
erfaring,erfaringer
vestjysk,vestjyske
normal,normal
enighed,enighed
fødselsdag,fødselsdag
centimeter,centimeter
tal,tallet
mave,maven
sandsynlighed,sandsynlighed
byde,bød
afgørelse,afgørelsen
gymnasium,Gymnasium
ren,ren
balance,balance
kilde,kilder
dagligt,dagligt
levere,leverede
fremragende,fremragende
dårligt,dårligt
pakke,pakke
gæste,gæsterne
hold,holdets
lade,lod
rundt,Rundt
tidlig,tidlig
version,version
deltager,deltagerne
andel,andel
udtale,udtale
foretage,foretage
efterforskning,efterforskningen
indlede,indledende
beskrive,beskrevet
københavnsk,københavnske
kontakte,kontakte
drømme,drømmer
tempo,tempo
bakke,bakke
investere,investere
missil,missiler
træt,træt
stemt,stemt
gymnasium,gymnasiet
serie,serie
roligt,roligt
stilling,stillinger
bus,bussen
fungere,fungere
ambassadør,ambassadør
tillade,tilladt
identitet,identitet
Gennem,Gennem
Nat,Natten
tom,tomme
hændelse,hændelsen
hotel,hotel
udspil,udspil
von,von
opholdstilladelse,opholdstilladelse
institution,institutioner
form,former
kraftigt,kraftigt
lide,lider
konstatere,konstateret
drive,drevet
motorvej,motorvejen
tjene,tjener
bevare,bevare
krig,krigens
afhængig,afhængig
samtale,samtaler
ordentligt,ordentligt
diverse,diverse
nej,Nej
uden,Uden
heller,Heller
nyde,nyder
arrangement,arrangementet
restaurant,restaurant
bevis,beviser
udføre,udføre
rød,rødt
information,informationer
skrue,skruet
omkostning,omkostninger
læse,læst
mistænkt,mistænkt
socialdemokratisk,socialdemokratiske
patient,patienterne
mændene,mændene
sammenligning,sammenligning
udnytte,udnytte
tjene,tjene
ryge,ryger
deres,Deres
Kvinden,Kvinden
næste,Næste
hår,hår
stykke,stykker
forvente,forventede
hals,halsen
retssag,retssagen
Andreas,Andreas
afskaffe,afskaffe
benytte,benytte
interessere,interesseret
undersøge,undersøger
høre,hørte
samle,samler
nation,nationer
bus,bus
slippe,slipper
udtalelse,udtalelser
gasse,gassen
uro,uro
eventuel,eventuel
daglig,dagligt
formand,Formanden
spørgsmål,Spørgsmålet
grunde,grundet
holde,holdes
operation,operationer
ejendom,ejendom
liter,liter
udlevere,udleveret
bund,bund
behandle,behandle
video,videoer
professionel,professionelle
episod,episoden
familie,Familien
division,division
kryds,krydset
efterlyse,efterlyser
midnat,midnat
land,landene
tog,toget
Beredskab,Beredskab
opfordring,opfordring
landbrug,landbrug
diskussion,diskussion
repræsentere,repræsenterer
enkel,enkelt
gift,gift
forventning,forventning
digital,digital
beskrive,beskrives
træne,træne
koncert,koncerten
begivenhed,begivenheder
love,lovet
telefon,telefonen
love,love
barn,barnet
emne,emner
konstatere,konstaterer
score,scoret
minutters,minutters
mester,mestre
skarp,skarp
overstå,overstået
gal,galt
landsret,Landsret
oprindeligt,oprindeligt
initiativ,initiativ
udmelding,udmelding
aften,aftenens
dato,dato
bekæmpe,bekæmpe
overbevise,overbevist
stopper,stopper
kold,kold
vagtchef,vagtchefen
vurdering,vurderingen
delvist,delvist
olympisk,olympiske
løfte,løfter
kritisere,kritiserer
professionel,professionel
samle,samles
træffe,træffe
tilsvarende,tilsvarende
kasse,kassen
alliere,allierede
udsende,udsendt
familie,familiens
spise,spiser
herefter,herefter
flugt,flugt
vaccinere,vaccineret
dø,dø
sikker,sikkert
handle,handlet
reagere,reagere
sygdom,sygdommen
fremmøde,fremmødte
solgte,solgte
part,parterne
ansvarlig,ansvarlig
nøje,nøje
firma,firma
Venstre,Venstre
pris,Prisen
vidne,vidne
kirke,Kirke
landsdel,landsdelen
forening,forening
budskab,budskab
sønderjysk,sønderjyske
efterspørgsel,efterspørgsel
perfekt,perfekt
fransk,fransk
true,truer
a,a
beslutning,Beslutningen
smide,smide
enorm,enorm
time,times
fløjet,fløjet
forsvare,forsvarer
personligt,personligt
seksuel,seksuelle
skærm,skærmen
indebære,indebærer
teknisk,teknisk
kir,kirken
lastbil,lastbil
kort,kortere
kørsel,kørsel
skød,skød
eventuelt,eventuelt
mål,Målet
omvendt,Omvendt
overtage,overtaget
kaste,kastede
kåre,kåret
skyderi,skyderiet
glemme,glemt
demonstration,demonstrationer
sidde,siddende
radikal,radikale
tide,tide
fremtidig,fremtidige
Google,Google
akut,akut
hund,hunde
helbred,helbred
arbejdsplads,arbejdspladser
Enhedslist,Enhedslisten
cykle,cyklen
reaktion,reaktion
profil,profil
liga,liga
forberede,forberedt
hvid,hvid
nyligt,nyligt
folkeskole,folkeskolen
sport,Sport
ansigt,ansigtet
jo,Jo
tendens,tendens
ulovlig,ulovlig
blod,blod
bevægelse,bevægelse
fremgang,fremgang
æg,æg
borger,borger
udstilling,udstillingen
generalsekretær,generalsekretær
regning,regning
kæmpe,kæmpede
pandemi,pandemien
køre,køres
måtte,måttet
industri,Industri
modstander,modstandere
demokratisk,demokratiske
nogenlunde,nogenlunde
hjemmebane,hjemmebane
vred,vrede
forhåbentlig,forhåbentlig
mundbind,mundbind
hverken,Hverken
indtage,indtager
skole,skolens
streg,stregen
nordisk,nordiske
ansøgning,ansøgning
forklaring,forklaringen
op,Op
retssag,retssag
opfordre,opfordrede
bevæge,bevæge
plan,planerne
opkald,opkald
bilist,bilister
smitt,smitten
forsøg,forsøget
hund,hund
tit,tit
mandat,mandat
Skadhauge,Skadhauge
Én,Én
bestyrelsesformand,bestyrelsesformand
henblik,henblik
indgå,indgik
arrangement,arrangement
falde,faldende
derude,derude
spilletid,spilletid
kamp,kampene
mission,mission
fedt,fedt
søster,søster
færdig,færdige
dyrke,dyrke
byggeri,byggeriet
ovenpå,ovenpå
opdage,opdagede
forbedre,forbedre
fem,Fem
stj,stjerne
indre,indre
anlæg,anlæg
halv,halve
styre,styret
kvarter,kvarter
fastholde,fastholde
forgæves,forgæves
ambassade,ambassade
fund,fund
afvise,afvise
afstemning,afstemning
ambition,ambitioner
utrolig,utrolig
mental,mentale
lav,laveste
berømt,berømte
pengene,Pengene
heldigvis,Heldigvis
oprette,oprettet
tag,tag
byrett,byretten
pas,pas
minde,minde
forbruger,forbrugerne
prisstigninge,prisstigninger
indsats,indsatsen
tilskud,tilskud
hustru,hustru
producere,produceret
interview,interviewet
lede,ledende
gade,gaderne
Artiklen,Artiklen
sæson,sæsonens
stadion,stadion
dobbele,dobbelt
flygte,flygtede
Udenrigsministeriet,Udenrigsministeriet
småt,småt
tabe,taber
sigte,sigtede
ide,ide
begrænse,begrænset
råbe,råbe
pege,pege
mistanke,mistanke
demokrati,demokrati
juridisk,juridisk
fungerende,fungerende
smuk,smukke
partner,partner
præstation,præstation
regel,regel
bagefter,bagefter
frivilligt,frivilligt
sag,sagens
relation,relation
besparelse,besparelser
