Morph-lemma,Morph-inflection
moderere,moderert
statsminister,statsministeren
stikke,stakk
lege,lege
eie,eier
the,the
styre,styret
divisjon,divisjon
rolig,rolig
lik,lik
aktivitet,aktivitet
forsker,forskerne
villig,villig
konflikt,konflikten
inntrykk,inntrykk
år,Årets
såpass,såpass
nyhet,nyheter
konkret,konkrete
høyre,høyre
resultat,resultatene
dit,dit
kamp,Kampen
kirke,kirke
bety,bety
trygg,trygg
vinter,vinteren
lete,leter
igjennom,igjennom
påkjøre,påkjørt
system,systemet
velger,velgere
sitte,sittet
ung,yngre
score,score
nettside,nettsider
film,filmer
person,personene
invitere,inviterer
levere,levere
institutt,institutt
vedtak,vedtak
opphold,opphold
forskjell,forskjell
selskap,selskaper
perfekt,perfekt
medlem,medlem
internasjonal,internasjonalt
ifra,ifra
lure,lurt
koste,koste
sjåfør,sjåføren
engelsk,engelsk
liste,listen
forsvare,forsvare
folk,folket
havne,havner
tema,tema
forhånd,forhånd
journalist,journalist
jakt,jakt
stemme,stemte
seksuell,seksuelle
samtale,samtaler
fisk,fisk
omkomme,omkommet
trafikkulykke,trafikkulykke
masse,masse
vond,verre
part,partene
øvre,øverste
økonomi,økonomien
bord,bordet
årlig,årlig
smile,smiler
overtid,overtid
forsøke,forsøke
teste,testet
eventuell,eventuell
barnevern,barnevernet
løslate,løslatt
forfatter,forfatter
grense,grenser
kåre,kåret
borgerlig,borgerlige
treffe,truffet
regel,reglene
bryte,brutt
opptil,opptil
slutte,slutte
synes,syns
sikkerhet,sikkerheten
midlertidig,midlertidig
representant,representanter
ende,ender
leder,ledere
føle,føle
interessere,interessert
dialog,dialog
tape,taper
sivil,sivile
historisk,historisk
time,timen
sønn,sønn
sperre,sperret
regne,regnet
bygg,bygget
sex,sex
bidra,bidratt
ulykke,ulykke
miljø,miljø
forlate,forlot
spesiell,spesielle
statlig,statlige
avgjørelse,avgjørelsen
innlegg,innlegg
helikopter,helikopter
rolle,rollen
blå,blå
følge,Følg
full,fulle
lokal,lokalt
is,isen
inkludere,inkludert
spent,spent
spesiell,Spesielt
karriere,karriere
avdød,avdøde
motta,mottok
nedbør,nedbør
slutte,sluttet
innom,innom
øst,øst
lokal,lokal
kontrakt,kontrakten
hendelse,hendelser
forståelse,forståelse
forvente,forventet
prosjekt,prosjekt
ja,Ja
overgang,overgang
effekt,effekt
mening,mening
sitte,sittende
frykt,frykt
vid,vidt
spise,spise
holde,holdes
kaste,kaste
pressekonferanse,pressekonferansen
tilstand,tilstand
uvanlig,uvanlig
vilje,vilje
drift,drift
norsk,Norsk
spiller,spilleren
system,system
avgjøre,avgjøre
tape,tape
ski,ski
nødvendigvis,nødvendigvis
skjul,skjul
tid,tida
kutt,kutt
ro,ro
barnehage,barnehage
kirke,kirken
innføre,innført
vei,veiene
kjæreste,kjæresten
kyst,kysten
bot,bot
late,lot
band,bandet
grep,grep
spare,spare
framover,framover
ødelegge,ødelegge
by,byer
mulig,mulige
bevisst,bevisst
vant,vant
få,Fikk
slite,slet
ferie,ferie
opplevelse,opplevelse
ansvarlig,ansvarlig
bryte,bryter
kraft,krefter
angivelig,angivelig
mesterskap,mesterskapet
presentere,presentert
avdeling,avdeling
skatt,skatt
lærer,lærere
budsjett,budsjettet
trenge,trengte
beskytte,beskytte
sen,Senere
lufthavn,lufthavn
vogntog,vogntog
verdi,verdi
nærme,nærmer
kapasitet,kapasitet
politikk,politikken
aktiv,aktiv
enighet,enighet
kun,Kun
regn,regn
håpe,håpet
dramatisk,dramatiske
lede,lede
kraftig,kraftige
ligge,ligget
fred,fred
arbeide,arbeider
energi,energi
ligge,liggende
plass,plasser
personlig,personlige
samisk,samisk
aktuell,aktuell
ran,ran
tjene,tjener
oppgjør,oppgjøret
lån,lån
anbefale,anbefaler
merke,merker
orden,orden
innsats,innsatsen
uavhengig,uavhengig
uansett,Uansett
professor,professor
tid,tidenes
situasjon,situasjoner
sentral,sentralt
hull,hull
påvirke,påvirke
frivillig,frivillige
jakt,jakten
drive,drevet
teknisk,teknisk
publisere,publisert
mistenke,mistenkte
svar,svaret
etterkant,etterkant
voldsom,voldsomt
omtale,omtalt
samle,samle
lege,legen
innhold,innhold
nesten,Nesten
fengsle,fengslet
bryte,bryte
tiltale,tiltalen
omkring,omkring
representere,representerer
forhandling,forhandlingene
usikker,usikkert
live,live
hel,hel
strekning,strekningen
prøve,prøvd
tilby,tilby
innstille,innstilt
unntak,unntak
bli,Ble
artist,artister
øvrig,øvrig
innbygger,innbyggerne
motsatt,motsatt
tøff,tøffe
enkel,enkel
forklare,forklart
uten,Uten
kraft,kraft
verdi,verdier
aksjon,aksjonen
lese,leser
behandling,behandlingen
frivillig,frivillig
handle,handlet
by,byr
tung,tung
sponse,sponset
viktig,viktigere
familie,familier
ekspert,eksperter
spore,sporet
forsker,forskere
forberede,forberedt
behandle,behandles
dommer,dommer
enhver,enhver
aktør,aktører
hit,hit
engasjement,engasjement
makt,makten
kreve,kreve
budsjett,budsjett
idrett,idrett
trene,trent
krig,krig
pågå,pågår
tillatelse,tillatelse
kalle,kalles
tropp,troppen
åpenbar,åpenbart
motstander,motstander
nær,nære
tilhøre,tilhører
kritisk,kritiske
ritt,rittet
tilsynelatende,tilsynelatende
plan,planene
tørre,tør
hyggelig,hyggelig
dukke,dukker
øye,øynene
fans,fansen
foreløpig,Foreløpig
din,dine
undersøkelse,undersøkelsen
landslagssjef,landslagssjef
forhandling,forhandlinger
avsløre,avslørt
klubb,klubbens
henholdsvis,henholdsvis
intervju,intervjuet
statsbudsjett,statsbudsjettet
uheldig,uheldig
generalsekretær,generalsekretær
S,S
takke,takke
klage,klager
fremme,fremme
barnehage,barnehagen
konsekvens,konsekvensene
skyld,skyld
kontakte,kontaktet
sparke,sparket
hav,havet
behandle,behandle
linje,linje
konsert,konsert
bygge,bygger
Én,Én
program,program
frisk,frisk
reise,reist
avstand,avstand
gammel,eldste
tilby,tilbyr
le,ler
virksomhet,virksomhet
hotell,hotellet
avgjøre,avgjort
turist,turister
høre,hørte
sentral,sentral
løsning,løsningen
såre,såret
påvirke,påvirket
datter,datter
ny,Nye
periode,perioder
trygg,trygge
varetektsfengsle,varetektsfengslet
knuse,knust
turnering,turneringen
erfaring,erfaringer
søk,søk
ulykke,ulykker
fersk,ferske
forbudt,forbudt
vedkommende,vedkommende
kontor,kontor
bolig,boligen
strøm,strømmen
bistand,bistand
tiår,tiår
rød,rødt
hotell,hotell
informasjon,informasjonen
vinner,vinneren
virke,virke
mene,ment
rådgiver,rådgiver
sykdom,sykdommen
oppdatert,Oppdatert
fattig,fattige
uttalelse,uttalelse
hverken,hverken
eller,Eller
bo,bodd
møtes,møttes
gate,gatene
fortsatt,Fortsatt
omtale,omtalte
gutt,guttene
tingrett,tingretten
funn,funn
straffskyld,straffskyld
mening,meninger
dyp,dypt
region,regionen
nøyaktig,nøyaktig
nivå,nivået
musikk,musikken
heller,Heller
tog,toget
stemme,stemmene
åsted,åstedet
fekk,fekk
ankomme,ankom
koble,koblet
par,paret
negativ,negative
grundig,grundig
hund,hunder
dokument,dokumenter
runde,runder
stanse,stanse
elske,elsker
lege,leger
hvilken,hvilket
EM,EM
korrupsjon,korrupsjon
miljø,miljøet
samarbeide,samarbeide
behov,behovet
straffe,straffe
tjene,tjene
sjekke,sjekket
ansikt,ansiktet
doping,doping
bygning,bygningen
betale,betalte
avgjørelse,avgjørelse
styreleder,styreleder
beklage,beklager
dø,dør
måtte,måttet
butikk,butikker
viss,viss
status,status
euro,euro
midnatt,midnatt
døgn,døgnet
tanke,tanker
detalj,detaljer
salg,salget
liga,ligaen
levere,leverer
krav,kravet
sterk,sterkeste
demonstrant,demonstranter
verdenscup,verdenscupen
kjøretøy,kjøretøy
vanligvis,vanligvis
nedgang,nedgang
feire,feire
bud,bud
dyr,dyrt
litt,Litt
album,album
teknologi,teknologi
avdekke,avdekket
liter,liter
kunde,kundene
grunn,grunner
organisere,organisert
kinesisk,kinesiske
kollega,kollega
slutte,slutter
kjøpe,kjøpte
faktum,faktum
gjerningsmann,gjerningsmannen
steg,steg
virkelighet,virkeligheten
tro,Tror
asylsøker,asylsøkere
øl,øl
min,Min
tilskuer,tilskuere
godkjenne,godkjent
type,typer
søke,søkte
Ett,Ett
overta,overta
mål,målene
konkret,konkret
mannskap,mannskap
fungere,fungere
brev,brevet
lure,lurer
arrangere,arrangert
melding,meldingen
enorm,enorm
erkjenne,erkjenner
uttalelse,uttalelser
parti,partiets
tung,tunge
dag,Dagens
angripe,angrepet
innbrudd,innbrudd
redaktør,redaktør
hard,hard
ordning,ordningen
mil,mil
planlegge,planlegger
offisiell,offisielle
andel,andel
lengste,lengste
røyk,røyk
grov,grov
løpe,løpe
vedta,vedtok
passasjer,passasjerene
kunst,kunst
spark,sparken
TIL,TIL
ren,rent
arbeidsplass,arbeidsplasser
etablere,etablere
bruk,bruken
øye,øyne
ordfører,ordføreren
stykke,stykke
problem,Problemet
Real,Real
bildespesiale,bildespesialer
administrere,administrerende
billett,billetter
gi,gis
etablere,etablert
skole,skolene
tilfeldig,tilfeldig
øvre,øverst
rom,rommet
by,byene
innvandrer,innvandrere
selge,solgte
plukke,plukket
fysisk,fysiske
tildele,tildelt
håndtere,håndtere
pris,priser
slukke,slukket
nabo,naboer
hemmelig,hemmelige
spise,spiser
skjønne,skjønte
fremre,fremste
rask,rask
Video,Video
arbeidsliv,arbeidslivet
lære,lærer
det,den
konflikt,konflikt
snitt,snitt
opprinnelig,opprinnelig
festival,festivalen
by,byens
is,is
første,Første
uvær,uværet
familie,Familien
selskap,Selskapet
undersøke,undersøkt
hverdag,hverdagen
sjekk,sjekk
farlig,farlige
dekke,dekke
svak,svak
bekymring,bekymring
gass,gass
imponere,imponerende
nettsted,nettstedet
klubb,klubbene
signere,signert
klient,klient
stilling,stillingen
handle,handle
grunnleggende,grunnleggende
mene,Mener
strid,strid
semifinale,semifinalen
engasjere,engasjert
dobbel,dobbelt
kalle,kalle
fransk,fransk
pappa,pappa
bror,broren
styre,styrer
banke,banket
tunnel,tunnelen
nyttår,nyttår
enkel,enkle
tvinge,tvunget
bygd,bygda
topp,topps
næringsliv,næringslivet
nedover,nedover
følelse,følelser
arrangere,arrangeres
vestlig,vestlige
hest,hester
hvorvidt,hvorvidt
Utskrift,Utskrift
forventning,forventninger
mangel,mangel
foreslå,foreslått
bosatt,bosatt
ramme,rammer
rekord,rekord
cup,cupen
heldigvis,heldigvis
mann,mannens
avis,aviser
oppgave,oppgaver
prosjekt,prosjekter
indre,indre
hoppe,hoppet
oppslutning,oppslutning
seks,Seks
enorm,enormt
kjenne,kjenne
inntekt,inntekt
løfte,løfte
fest,fest
brannves,brannvesen
hjemland,hjemlandet
nyhet,nyheten
frykte,fryktet
asyl,asyl
daværende,daværende
nordmann,nordmann
jakte,jakter
utøver,utøvere
påvise,påvist
kurs,kurs
kjøring,kjøring
anlegg,anlegg
centimeter,centimeter
vokse,vokser
lav,lavt
gjenta,gjentatte
vesentlig,vesentlig
skulle,Skulle
dør,døra
forrige,Forrige
opprører,opprørerne
mage,magen
seksuell,seksuell
sammenlagt,sammenlagt
måle,målt
brenne,brenne
glad,glade
hund,hunden
øy,øya
forfatter,forfatteren
regne,regne
risiko,risikoen
natur,naturen
kald,kaldt
henge,henge
rydde,rydde
ungdom,ungdommene
streng,strengere
bråk,bråk
kilde,Kilde
tredjeplass,tredjeplass
tilknytning,tilknytning
observere,observert
rane,ranet
henvendelse,henvendelser
lovlig,lovlig
straff,straffen
innlegge,innlagt
jevn,jevnt
regel,regel
bytte,bytte
evne,evne
bestemme,bestemmer
redd,redde
hytte,hytta
spørre,spørre
spørsmål,Spørsmålet
universitetssykehus,universitetssykehus
homofil,homofile
avslag,avslag
kommentar,kommentarer
offentliggjøre,offentliggjort
oppfølging,oppfølging
riksvei,riksvei
ung,yngste
ren,ren
vind,vinden
kaptein,kaptein
befinne,befant
riktignok,riktignok
ringe,ringe
hemmelig,hemmelig
prioritere,prioritere
storm,storm
kontroll,kontrollen
borgerlig,borgerlig
vare,vart
hjelpe,hjalp
kommunal,kommunale
pris,prisene
menneske,menneske
inntekt,inntekter
grov,grovt
ran,ranet
benytte,benyttet
rundt,Rundt
invitere,invitert
overvåking,overvåking
støtte,støtten
rett,Retten
anke,anke
reagere,reagerte
skritt,skritt
vinner,vinner
særlig,Særlig
begå,begått
hard,harde
israelsk,israelske
morges,morges
organisasjon,organisasjoner
hjem,hjemmet
involvere,involverte
legevakt,legevakten
mat,maten
tittel,tittelen
fange,fange
kollega,kolleger
øvrig,øvrige
trenges,trengs
tåle,tåle
anta,antatt
kreft,kreft
tro,trodd
episode,episoden
sykehus,sykehusene
fylle,fylt
To,To
synd,synd
avslutte,avslutte
regi,regi
konkurrere,konkurrere
lete,lete
tradisjonell,tradisjonelle
usikker,usikre
regime,regimet
frihet,frihet
konsert,konserter
gjest,gjester
svart,svarte
enkelt,Enkelte
pådra,pådro
treffe,treffer
liste,liste
vedtak,vedtaket
beslutte,besluttet
endring,endring
konkurs,konkurs
ordentlig,ordentlig
dele,delte
russisk,russisk
besøke,besøke
kjøp,kjøp
Tirsdag,Tirsdag
gjennom,Gjennom
hest,hesten
skadd,skadde
få,Få
skyldig,skyldig
tilfelle,tilfellet
nominere,nominert
din,di
populær,populær
forferdelig,forferdelig
lag,Laget
lære,lært
fremtid,fremtid
støtte,støttet
tysk,tysk
polsk,polske
grov,grove
hær,hæren
flott,flotte
julaften,julaften
lyktes,lyktes
deriblant,deriblant
stoppe,stopper
fengsel,fengselet
velte,veltet
nær,nært
nasjonal,nasjonal
versjon,versjon
intervjue,intervjuet
bakgrunn,bakgrunnen
stil,stil
anledning,anledninger
kjenne,kjente
ord,ordet
nevne,nevnt
scoring,scoringer
moro,moro
interesse,interessen
endelig,endelige
Ulykken,Ulykken
velkommen,velkommen
ambassade,ambassaden
jo,Jo
opposisjon,opposisjonen
tanke,tanken
klage,klage
dyr,dyrere
alder,alderen
flertall,flertallet
synlig,synlig
opplyst,opplyst
pass,pass
For,For
definitiv,definitivt
fastslå,fastslår
statsminister,Statsminister
gjennomføre,gjennomførte
favoritt,favoritter
brann,Brannen
falsk,falske
delta,deltatt
se,Ser
hovedsak,hovedsak
huske,huske
runde,runden
fornærmet,fornærmede
mulighet,mulighetene
gjennomgang,gjennomgang
sosial,sosial
aktiv,aktive
aktor,aktor
departement,departementet
morgen,morgenen
mamma,mamma
bystyr,bystyret
frykte,Frykter
utfordring,utfordringene
episode,episode
digital,digitale
gutt,gutta
kreve,krevde
heldig,heldig
eksempel,eksempler
PÅ,PÅ
vokse,vokst
utenom,utenom
muslim,muslimer
grunn,Grunnen
ellers,Ellers
politifolk,politifolk
verdenskrig,verdenskrig
treffe,treffe
motsetning,motsetning
streng,strenge
britisk,britisk
overgang,overgangen
menneske,menneskene
kommune,kommunens
bekrefte,bekrefte
innhold,innholdet
dra,dratt
forholde,forholde
følelse,følelse
føles,føles
muligens,muligens
premiere,premiere
vise,vises
omgang,omgangen
glipp,glipp
brenne,brant
president,President
null,null
interesse,interesser
låt,låter
fylle,fyller
samarbeidende,samarbeidende
høres,høres
følelse,følelsen
konsert,konserten
prosentpoeng,prosentpoeng
forsker,forsker
skyting,skyting
glemme,glemme
ønske,Ønsker
omstridt,omstridte
trene,trener
avslutte,avsluttes
omkommen,omkomne
kort,korte
lagmannsrett,lagmannsrett
forskjell,forskjeller
inngå,inngått
drikke,drikke
tilstrekkelig,tilstrekkelig
tilstand,tilstanden
morsom,morsomt
krav,kravene
presentere,presenterte
sone,sone
stemning,stemning
produksjon,produksjon
nei,Nei
and,and
avslutning,avslutning
nettverk,nettverk
billig,billig
bilist,bilister
gul,gule
utgave,utgave
rimelig,rimelig
synes,syntes
fylkesvei,fylkesvei
havne,havne
ulovlig,ulovlige
skip,skipet
avtale,avtaler
begrenset,begrenset
luft,lufta
amerikaner,amerikanerne
politistasjon,politistasjon
øyeblikk,øyeblikk
stenge,stenge
etasje,etasje
utfor,utfor
helsepersonell,helsepersonell
toppscorer,toppscorer
skog,skogen
finale,finale
årsak,årsak
motstander,motstandere
tyveri,tyveri
beredskap,beredskap
etterforske,etterforsker
billig,billigere
politiadvokat,politiadvokat
fredag,fredagens
diskusjon,diskusjon
etterlyse,etterlyser
kollidere,kolliderte
NO,NO
død,døden
personbil,personbil
sammenstøt,sammenstøt
trussel,trussel
håpe,Håper
bank,banken
fylkeskommune,fylkeskommune
forsinke,forsinket
ordning,ordning
la,latt
oppover,oppover
hjerte,hjertet
utvise,utvist
engang,engang
avvise,avvist
planlegge,planlagte
regelverk,regelverket
Faktum,Fakta
fan,fans
historie,historier
benytte,benytte
tilhenger,tilhengere
aktiv,aktivt
utelukke,utelukker
bedre,bedre
fremfor,fremfor
førerkort,førerkort
utbygging,utbygging
demonstrant,demonstrantene
tempo,tempo
true,truer
hjelpe,hjulpet
data,data
motta,mottar
initiativ,initiativ
konkurrent,konkurrentene
bakgrunn,Bakgrunnen
artikkel,Artikkelen
fylle,fylle
håpe,håpe
daglig,Daglig
ambisjon,ambisjoner
handling,handlinger
avsløre,avslørte
opplæring,opplæring
satsing,satsing
normal,normal
psykisk,psykiske
bygge,bygd
løpe,løper
statlig,statlig
morgentime,morgentimene
tråd,tråd
lede,ledende
kjæreste,kjæreste
kvalitet,kvaliteten
kamera,kamera
fremstå,fremstår
grønn,grønne
eventuell,eventuelle
benk,benken
avgang,avgang
barn,Barn
usikkerhet,usikkerhet
dekke,dekket
medisinsk,medisinsk
bransje,bransjen
overta,overtok
dessverre,Dessverre
fornøyd,fornøyde
spørsmål,spørsmålene
flytte,flytter
overleve,overleve
skeptisk,skeptisk
skremme,skremmende
søk,søket
statsråd,statsråd
press,presset
fersk,fersk
utvalg,utvalg
arbeide,arbeide
organisasjon,organisasjon
kristen,kristne
snø,snøen
juble,juble
årlig,årlige
skuespiller,skuespiller
tidspunkt,tidspunktet
kandidat,kandidat
riktig,riktige
opplysning,opplysningene
trives,trives
svak,svake
reaksjon,reaksjon
overbevise,overbevist
kommune,Kommunen
tilsvare,tilsvarer
mobiltelefon,mobiltelefon
bunn,bunnen
Rundt,Rundt
statssekretær,statssekretær
varm,varm
nå,nådd
De,De
angripe,angripe
avsløre,avslører
mannlig,mannlige
dødsfall,dødsfall
transport,transport
nytte,nytte
skille,skille
spre,spre
pluss,pluss
hånd,hender
sikre,sikrer
heldigvis,Heldigvis
arrest,arresten
generasjon,generasjon
hoppe,hoppe
milliard,milliard
levende,levende
naturligvis,naturligvis
fantastisk,fantastiske
feire,feirer
like,likte
gjenstand,gjenstander
serie,serie
luft,luften
være,Var
ille,ille
produkt,produkter
heve,heve
hånd,hendene
framtid,framtid
ekstrem,ekstreme
selge,selges
effektiv,effektiv
nødvendig,nødvendige
flink,flinke
demonstrasjon,demonstrasjoner
sykkel,sykkel
lik,likt
varetektsfengsling,varetektsfengsling
klokke,Klokka
forsinkelse,forsinkelser
arena,arena
politimann,politimann
feire,feiret
identitet,identitet
tjene,tjent
opplevelse,opplevelser
uenig,uenig
sjef,sjefen
påvirke,påvirker
Ordfører,Ordfører
sol,sol
lov,lover
avis,avis
eksplodere,eksploderte
investering,investeringer
bidrag,bidrag
prosess,prosess
bry,bryr
rapport,Rapporten
sak,saka
grunnlag,grunnlaget
mein,meiner
bygning,bygninger
toppe,topper
tilsi,tilsier
foreta,foretatt
ukjent,ukjente
bane,bane
idrett,idretten
vei,Veien
dømme,dømme
dansk,dansk
hovedstad,hovedstad
ære,æren
krise,krisen
voksen,voksen
nasjonal,nasjonalt
åpning,åpningen
uvær,uvær
stikke,stukket
hund,hund
klubb,Klubben
bidra,bidro
vert,vertene
fylkeskommune,fylkeskommunen
skaffe,skaffet
si,sies
radio,radio
rase,raser
utenlandsk,utenlandsk
solid,solide
snu,snudde
gate,gata
helsevesen,helsevesenet
mobil,mobilen
språk,språket
veg,vegen
tap,tapet
bygg,bygg
understreke,understreket
etterretning,etterretning
skyte,skyte
tilsyn,tilsyn
lag,lagets
vegg,veggen
bringe,brakt
kvadratmeter,kvadratmeter
krise,krise
ulykkessted,ulykkesstedet
NM,NM
andel,andelen
tusenvis,tusenvis
konkludere,konkluderer
natt,natta
ting,tingene
stat,stat
kommunikasjon,kommunikasjon
oppnå,oppnå
sjakk,sjakk
spenning,spenning
egyptisk,egyptiske
fart,farten
sølv,sølv
kvartal,kvartal
gjennomslag,gjennomslag
anslå,anslår
diskutere,diskutert
medisin,medisiner
gammel,gammelt
lege,legene
rutine,rutiner
butikk,butikk
fortjent,fortjent
frata,fratatt
ti,Ti
kø,køer
student,studentene
forlate,forlatt
savne,savnede
pasient,pasienten
forsvare,forsvarer
bred,bred
oppstå,oppstår
produsere,produsere
gårsdag,gårsdagens
stein,stein
framtid,framtida
klasse,klassen
filmtrailer,filmtrailere
torsdag,torsdagens
a,a
myndighet,Myndighetene
vurdere,vurderes
nordmann,Nordmannen
dør,døren
utfordrende,utfordrende
måned,måneders
kontrollere,kontrollert
la,La
tre,trær
bryst,brystet
lese,leste
gate,gaten
informere,informert
ringe,ringer
kalle,kalte
sesong,sesongens
utvide,utvide
minutt,minuttene
forvente,forvente
dele,deles
holdning,holdninger
slik,Slike
kontrollere,kontrollere
hvit,hvit
bære,bærer
beslag,beslag
bedrift,bedriften
utvide,utvidet
løfte,løftet
bompeng,bompenger
bruker,brukere
pågående,pågående
fot,foten
samtale,samtale
kort,Kort
opprettholde,opprettholde
drift,driften
høyst,høyst
produsere,produsert
villig,villige
smerte,smerter
mistenke,mistenker
lenge,lengst
takk,takk
retur,retur
demokrati,demokrati
fleire,fleire
konservativ,konservative
forsvar,forsvar
vår,Vår
påtalemyndighet,påtalemyndigheten
bred,bredt
ritt,ritt
dog,dog
søknad,søknad
båt,båter
utsette,utsette
rekke,rekker
påstand,påstander
arrangere,arrangere
inneholde,inneholdt
oppfordre,oppfordret
begrense,begrense
foreligge,foreligger
stortingsrepresentant,stortingsrepresentant
land,lands
fast,faste
leser,lesere
svenske,svenskene
drepe,drepe
ære,ære
selskap,selskapene
ny,Nytt
stortingsvalg,stortingsvalget
spilletid,spilletid
innlede,innledet
lastebil,lastebil
dag,dagers
dødsfall,dødsfallet
